,b'snapshot-date,sku,fnsku,asin,product-name,condition,sales-rank,product-group,total-quantity,sellable-quantity,unsellable-quantity,inv-age-0-to-90-days,inv-age-91-to-180-days,inv-age-181-to-270-days,inv-age-271-to-365-days,inv-age-365-plus-days,units-shipped-last-24-hrs,units-shipped-last-7-days,units-shipped-last-30-days,units-shipped-last-90-days,units-shipped-last-180-days,units-shipped-last-365-days,weeks-of-cover-t7,weeks-of-cover-t30,weeks-of-cover-t90,weeks-of-cover-t180,weeks-of-cover-t365,num-afn-new-sellers,num-afn-used-sellers,currency,your-price,sales-price,lowest-afn-new-price,lowest-afn-used-price,lowest-mfn-new-price,lowest-mfn-used-price,qty-to-be-charged-ltsf-12-mo,qty-in-long-term-storage-program,qty-with-removals-in-progress,projected-ltsf-12-mo,per-unit-volume,is-hazmat,in-bound-quantity,asin-limit,inbound-recommend-quantity,qty-to-be-charged-ltsf-6-mo,projected-ltsf-6-mo
25,2020-09-05T03:00:00+04:00,IWFSD01412WB/SD41 AMZ,X0010Z3VUN,B07R59PJNC,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Wasabi Sand, 41 EU",New,13227,gl_shoes,1,1,0,1,0,0,0,0,0,0,0,10,13,13,Infinite,Infinite,1.3,2.0,4.0,1,0,EUR,34.99,34.99,34.99,0.00,36.99,0.00,0,0,,0.00,5657.612452,N,0,0,0,0,0.00
26,2020-09-05T03:00:00+04:00,IWYPD00933FX/BKL AMZ,X000RA6HO9,B074KCNMQ5,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,15056,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,8750.019209,N,0,0,0,0,0.00
27,2020-09-05T03:00:00+04:00,IWYPD00933AB/YWM AMZ,X000RA6DCF,B01MDLGN34,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,15056,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,7998.017566,N,0,0,0,0,0.00
28,2020-09-05T03:00:00+04:00,IWYPD00933AB/YWL AMZ,X000RA6D2F,B01M6W0RDA,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,15056,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,9000.019774,N,0,0,0,0,0.00
29,2020-09-05T03:00:00+04:00,IWYPD00933AB/YWS AMZ,X000RA6D25,B01M7OUHU4,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,15056,gl_sports,2,2,0,0,0,2,0,0,0,0,0,0,1,1,Infinite,Infinite,Infinite,52.0,104.0,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,11520.025292,N,0,0,0,0,0.00
30,2020-09-05T03:00:00+04:00,IWYPD00933FX/BKM AMZ,X000RA63K7,B074KD9XZL,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,15056,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,9250.020339,N,0,0,0,0,0.00
31,2020-09-05T03:00:00+04:00,IWYPD00933FX/BKS AMZ,X000RA2BPX,B074KBWQ27,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,15056,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,10500.023051,N,0,0,0,0,0.00
32,2020-09-05T03:00:00+04:00,IMYPD00918BV/BMXL AMZ,X000R4R6RR,B01M5AIJLM,Izas Chaqueta Fibra Nasser,No Listing,10344,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,30361.026707,N,0,0,0,0,0.00
33,2020-09-05T03:00:00+04:00,IMYPD00918BV/BML AMZ,X000R4QXHB,B01M3P3NW7,Izas Chaqueta Fibra Nasser,No Listing,10344,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,12210.026784,N,0,0,0,0,0.00
34,2020-09-05T03:00:00+04:00,IMYPD00918BV/BMM AMZ,X000R4O67F,B01M7OUCKD,Izas Chaqueta Fibra Nasser,No Listing,10344,gl_sports,4,4,0,0,0,4,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,10800.023739,N,0,0,0,0,0.00
35,2020-09-05T03:00:00+04:00,IWYPD00933BK/FXM AMZ,X000R4FZLV,B01MCSSV51,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,15056,gl_sports,18,18,0,2,0,16,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,14041.127451,N,2,0,0,0,0.00
36,2020-09-05T03:00:00+04:00,IWFFO01049FX41 AMZ,X000PRV7XZ,B06XSK9WK1,Izas Sandalia Pineta,New,87037,gl_sports,1,1,0,1,0,0,0,0,0,0,1,4,5,5,Infinite,4.0,3.25,5.2,10.4,1,0,EUR,34.99,34.99,34.99,0.00,0.00,0.00,0,0,,0.00,6773.514903,N,0,0,0,0,0.00
37,2020-09-05T03:00:00+04:00,IWFFO01051TQ41 AMZ,X000PRC4YV,B06XSV7RXY,Izas Sandalia Tena,New,6743,gl_sports,4,4,0,4,0,0,0,0,0,0,6,17,28,31,Infinite,2.66666666666667,3.0588235294118,3.7142857142857,6.7096774193548,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,6773.514903,N,0,0,0,0,0.00
38,2020-09-05T03:00:00+04:00,IWFFO01051TQ39 AMZ,X000PRBZ4L,B06XT35WYF,Izas Sandalia Tena,No Listing,6743,gl_sports,1,1,0,1,0,0,0,0,0,0,0,2,17,21,Infinite,Infinite,6.5,1.5294117647059,2.4761904761905,1,0,EUR,0.00,0.00,34.99,0.00,34.99,0.00,0,0,,0.00,7257.305144,N,0,0,0,0,0.00
39,2020-09-05T03:00:00+04:00,Uncommingled.MSKU.1591282258729,X000PRBN1L,B06XSKB3K3,Izas Sandalia Tena,New,6743,gl_sports,2,2,0,2,0,0,0,0,0,0,1,4,4,4,Infinite,8.0,6.5,13.0,26.0,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,6882.765159,N,0,0,0,0,0.00
40,2020-09-05T03:00:00+04:00,IWFFO01051TQ37 AMZ,X000PR28QZ,B06XSS38G4,Izas Sandalia Tena,No Listing,6743,gl_sports,1,1,0,1,0,0,0,0,0,0,1,2,13,15,Infinite,4.0,6.5,2.0,3.4666666666667,1,0,EUR,0.00,0.00,34.99,0.00,34.99,0.00,0,0,,0.00,7068.015556,N,0,0,0,0,0.00
41,2020-09-05T03:00:00+04:00,IUFFO00507BL38 AMZ,X000OYXHOV,B00L5CNFD6,Izas Sandalia Frosty,New,20699,gl_sports,1,1,0,1,0,0,0,0,0,0,0,2,2,3,Infinite,Infinite,6.5,13.0,17.3333333333333,2,0,EUR,32.99,32.99,30.45,0.00,32.99,0.00,0,0,,0.00,9792.021509,N,0,0,0,0,0.00
42,2020-09-05T03:00:00+04:00,IWFFO01049FX38 AMZ,X000OYX0BL,B06XT5D8SD,Izas Sandalia Pineta,No Listing,29837,gl_sports,1,1,0,1,0,0,0,0,0,0,1,7,13,14,Infinite,4.0,1.8571428571429,2.0,3.7142857142857,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,8060.017684,N,0,0,0,0,0.00
43,2020-09-05T03:00:00+04:00,IUFFO00507DG/BV44 AMZ,X000OYLLC1,B071RYV6LV,Izas Sandalia Frosty,New,20699,gl_sports,1,1,0,0,1,0,0,0,0,0,0,1,1,1,Infinite,Infinite,13.0,26.0,52.0,1,0,EUR,32.99,32.99,32.99,0.00,32.99,0.00,0,0,,0.00,10282.702017,N,0,0,0,0,0.00
44,2020-09-05T03:00:00+04:00,IUFFO00507BL39 AMZ,X000OXKGB9,B00L5CNNQK,Izas Sandalia Frosty,New,20699,gl_sports,1,1,0,0,1,0,0,0,0,0,0,1,1,1,Infinite,Infinite,13.0,26.0,52.0,2,0,EUR,32.99,32.99,30.46,0.00,32.99,0.00,0,0,,0.00,10084.784736,N,0,0,0,0,0.00
45,2020-09-05T03:00:00+04:00,IMPPA00358DG/BKXXL AMZ,X000ONGMAX,B00R4IGU8M,Izas Pantalones Trekking Chamonix,No Listing,20468,gl_sports,10,10,0,2,0,8,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,3920.008614,N,0,0,0,0,0.00
46,2020-09-05T03:00:00+04:00,IMPPA00358BK/DGM AMZ,X000ONBXWZ,B00ORWVTIY,Izas Pantalones Trekking Chamonix,New,0,gl_sports,3,3,0,3,0,0,0,0,0,0,0,0,0,3,Infinite,Infinite,Infinite,Infinite,52.0,2,0,EUR,54.99,54.99,38.98,0.00,47.99,0.00,0,0,,0.00,5096.01118,N,0,0,0,0,0.00
47,2020-09-05T03:00:00+04:00,IWWSF00605BK/FXM AMZ,X000ON7NX3,B00ORWYJZO,Izas Chaqueta Softshell Tahoe,New,19048,gl_sports,1,1,0,1,0,0,0,0,0,0,0,2,4,6,Infinite,Infinite,6.5,6.5,8.6666666666667,2,0,EUR,47.35,47.35,47.35,0.00,52.99,0.00,0,0,,0.00,4389.009628,N,0,0,0,0,0.00
48,2020-09-05T03:00:00+04:00,IMSTS01030YFXS AMZ,B08C2J9PSL,B08C2J9PSL,Camiseta Manga Corta Creus II,New,35567,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,10.99,10.99,10.99,0.00,10.99,0.00,0,0,,0.00,1730.563792,N,0,0,0,0,0.00
49,2020-09-05T03:00:00+04:00,IWFFO01051BM41 AMZ,B0888WHBHG,B0888WHBHG,"Izas Tena Sandalia, Mujer (Azul Noche, Numeric_41)",New,6743,gl_shoes,2,2,0,2,0,0,0,0,0,2,10,29,36,36,1.0,0.8,0.8965517241379,1.4444444444444,2.8888888888889,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,3480.007654,N,0,0,0,0,0.00
50,2020-09-05T03:00:00+04:00,IWFFO01051WH38 AMZ,B0888WG9DX,B0888WG9DX,"Izas Tena Sandalia, Mujer (Blanco, Numeric_38)",New,6743,gl_shoes,7,7,0,7,0,0,0,0,0,1,6,33,40,40,7.0,4.66666666666667,2.7575757575758,4.55,9.1,1,0,EUR,34.99,34.99,34.99,0.00,0.00,0.00,0,0,,0.00,4104.009003,N,0,0,0,0,0.00
51,2020-09-05T03:00:00+04:00,IWFFO01051WI41 AMZ,B0888WD7ML,B0888WD7ML,"Izas Tena Sandalia, Mujer",New,40372,gl_sports,5,5,0,5,0,0,0,0,0,0,1,3,3,3,Infinite,20.0,21.6666666666667,43.3333333333333,86.6666666666667,1,0,EUR,34.99,34.99,34.99,0.00,0.00,0.00,0,0,,0.00,6720.01479,N,0,0,0,0,0.00
52,2020-09-05T03:00:00+04:00,IWFFO01051BM37 AMZ,B0888W7T8P,B0888W7T8P,"Izas Tena Sandalia, Mujer (Azul Noche, Numeric_37)",New,6743,gl_shoes,3,3,0,3,0,0,0,0,0,0,10,30,30,30,Infinite,1.2,1.3,2.6,5.2,1,0,EUR,34.99,34.99,34.99,0.00,0.00,0.00,0,0,,0.00,4576.010037,N,0,0,0,0,0.00
53,2020-09-05T03:00:00+04:00,IWFFO01051WI39 AMZ,B0888W7RRR,B0888W7RRR,"Izas Tena Sandalia, Mujer",New,6743,gl_sports,10,10,0,10,0,0,0,0,0,0,3,14,23,23,Infinite,13.33333333333333,9.2857142857143,11.304347826087,22.6086956521739,1,0,EUR,34.99,34.99,34.99,0.00,0.00,0.00,0,0,,0.00,5376.01179,N,0,0,0,0,0.00
54,2020-09-05T03:00:00+04:00,IWFFO01051WI38 AMZ,B0888VZ6RN,B0888VZ6RN,"Izas Tena Sandalia, Mujer",New,6743,gl_sports,15,15,0,15,0,0,0,0,0,0,2,12,21,21,Infinite,30.0,16.25,18.5714285714286,37.1428571428571,1,0,EUR,34.99,34.99,34.99,0.00,0.00,0.00,0,0,,0.00,3240.007087,N,0,0,0,0,0.00
55,2020-09-05T03:00:00+04:00,IWFFO01051BM36 AMZ,B0888VYLH4,B0888VYLH4,"Izas Tena Sandalia, Mujer (Azul Noche, Numeric_36)",New,6743,gl_shoes,7,7,0,7,0,0,0,0,0,0,2,11,11,11,Infinite,14.0,8.2727272727273,16.5454545454545,33.0909090909091,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,2600.005718,N,0,0,0,0,0.00
56,2020-09-05T03:00:00+04:00,IWFFO01051WH41 AMZ,B0888VWK96,B0888VWK96,"Izas Tena Sandalia, Mujer",No Listing,313801,gl_sports,9,9,0,9,0,0,0,0,0,0,0,0,1,1,Infinite,Infinite,Infinite,234.0,468.0,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,5104.011231,N,0,0,0,0,0.00
57,2020-09-05T03:00:00+04:00,IWFFO01051WH36 AMZ,B0888VMVBN,B0888VMVBN,"Izas Tena Sandalia, Mujer (Blanco, Numeric_36)",New,54610,gl_shoes,14,14,0,14,0,0,0,0,0,0,2,14,15,15,Infinite,28.0,13.0,24.2666666666667,48.5333333333333,1,0,EUR,34.99,34.99,34.99,0.00,0.00,0.00,0,0,,0.00,2943.622459,N,0,0,0,0,0.00
58,2020-09-05T03:00:00+04:00,IWFFO01051BM38 AMZ,B0888VLKYR,B0888VLKYR,"Izas Tena Sandalia, Mujer (Azul Noche, Numeric_38)",New,6743,gl_shoes,4,4,0,4,0,0,0,0,0,0,14,54,63,63,Infinite,1.14285714285714,0.962962962963,1.6507936507937,3.3015873015873,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,2970.006525,N,0,0,0,0,0.00
59,2020-09-05T03:00:00+04:00,IWFFO01051WH37 AMZ,B0888VKTQM,B0888VKTQM,"Izas Tena Sandalia, Mujer (Blanco, Numeric_37)",New,6743,gl_shoes,3,3,0,3,0,0,0,0,0,0,10,43,48,48,Infinite,1.2,0.906976744186,1.625,3.25,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,3781.192294,N,0,0,0,0,0.00
60,2020-09-05T03:00:00+04:00,IWFFO01051WH39 AMZ,B0888V9TYC,B0888V9TYC,"Izas Tena Sandalia, Mujer (Blanco, Numeric_39)",New,41180,gl_shoes,4,4,0,4,0,0,0,0,0,0,7,28,29,29,Infinite,2.28571428571429,1.8571428571429,3.5862068965517,7.1724137931034,1,0,EUR,34.99,34.99,34.99,0.00,0.00,0.00,0,0,,0.00,3567.207838,N,0,0,0,0,0.00
61,2020-09-05T03:00:00+04:00,IWFFO01051BM40 AMZ,B0888V7RD5,B0888V7RD5,"Izas Tena Sandalia, Mujer (Azul Noche, Numeric_40)",New,6743,gl_shoes,2,2,0,2,0,0,0,0,0,0,13,45,55,55,Infinite,0.61538461538462,0.5777777777778,0.9454545454545,1.8909090909091,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,3920.008647,N,0,0,0,0,0.00
62,2020-09-05T03:00:00+04:00,IWFFO01051WI37 AMZ,B0888TNGLR,B0888TNGLR,"Izas Tena Sandalia, Mujer",New,6743,gl_sports,5,5,0,5,0,0,0,0,0,1,3,3,3,3,5.0,6.66666666666667,21.6666666666667,43.3333333333333,86.6666666666667,1,0,EUR,34.99,34.99,34.99,0.00,0.00,0.00,0,0,,0.00,4500.009879,N,0,0,0,0,0.00
63,2020-09-05T03:00:00+04:00,IWFFO01051WI36 AMZ,B0888TKD4L,B0888TKD4L,"Izas Tena Sandalia, Mujer",New,6743,gl_sports,6,6,0,6,0,0,0,0,0,0,2,3,3,3,Infinite,12.0,26.0,52.0,104.0,1,0,EUR,34.99,34.99,34.99,0.00,0.00,0.00,0,0,,0.00,6084.013397,N,0,0,0,0,0.00
64,2020-09-05T03:00:00+04:00,IWFFO01051WI40 AMZ,B0888TFXZY,B0888TFXZY,"Izas Tena Sandalia, Mujer",New,159481,gl_sports,6,6,0,6,0,0,0,0,0,0,0,1,1,1,Infinite,Infinite,78.0,156.0,312.0,1,0,EUR,34.99,34.99,34.99,0.00,0.00,0.00,0,0,,0.00,4928.010828,N,0,0,0,0,0.00
65,2020-09-05T03:00:00+04:00,IMSTS01030YFM AMZ,B083LNQHDY,B083LNQHDY,Camiseta Manga Corta Creus II,New,0,gl_apparel,3,3,0,3,0,0,0,0,0,1,1,1,1,1,3.0,12.0,39.0,78.0,156.0,1,0,EUR,10.99,10.99,10.99,0.00,10.99,0.00,0,0,,0.00,1730.563792,N,0,0,0,0,0.00
66,2020-09-05T03:00:00+04:00,IMSTS01030YF3XL AMZ,B083LLYWHS,B083LLYWHS,Camiseta Manga Corta Creus II,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,10.99,10.99,10.99,0.00,10.99,0.00,0,0,,0.00,1730.563792,N,0,0,0,0,0.00
67,2020-09-05T03:00:00+04:00,IMSTS01030YF4XL AMZ,B083LKZJT4,B083LKZJT4,Camiseta Manga Corta Creus II,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,10.99,10.99,10.99,0.00,10.99,0.00,0,0,,0.00,1730.563792,N,0,0,0,0,0.00
68,2020-09-05T03:00:00+04:00,IMSTS01030YFXL AMZ,B083LJYJZC,B083LJYJZC,Camiseta Manga Corta Creus II,New,0,gl_apparel,4,4,0,4,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,10.99,10.99,10.99,0.00,10.99,0.00,0,0,,0.00,1730.563792,N,0,0,0,0,0.00
69,2020-09-05T03:00:00+04:00,IMSTS01030YFXXL AMZ,B083LC9HKW,B083LC9HKW,Camiseta Manga Corta Creus II,New,0,gl_apparel,3,3,0,3,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,10.99,10.99,10.99,0.00,10.99,0.00,0,0,,0.00,1730.563792,N,0,0,0,0,0.00
70,2020-09-05T03:00:00+04:00,IMSTS01030YFL AMZ,B083LB2QK6,B083LB2QK6,Camiseta Manga Corta Creus II,New,0,gl_apparel,4,4,0,4,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,10.99,10.99,10.99,0.00,10.99,0.00,0,0,,0.00,1730.563792,N,0,0,0,0,0.00
71,2020-09-05T03:00:00+04:00,IMSTS01030YFS AMZ,B083L7V6H1,B083L7V6H1,Camiseta Manga Corta Creus II,New,0,gl_apparel,3,3,0,3,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,10.99,10.99,10.99,0.00,10.99,0.00,0,0,,0.00,1730.563792,N,0,0,0,0,0.00
72,2020-09-05T03:00:00+04:00,IWLPF01589BBXL AMZ,B07ZPB78LM,B07ZPB78LM,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
73,2020-09-05T03:00:00+04:00,IWLPF01589BBM AMZ,B07ZPB3BNY,B07ZPB3BNY,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,3,3,0,3,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,3660.808052,N,0,0,0,0,0.00
74,2020-09-05T03:00:00+04:00,WLPF01589BMXXL AMZ,B07ZP9Y1CY,B07ZP9Y1CY,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
75,2020-09-05T03:00:00+04:00,IWLPF01589BMXXL AMZ,B07ZP9Y1CY,B07ZP9Y1CY,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
76,2020-09-05T03:00:00+04:00,IWLPF01589BKXL AMZ,B07ZP9S5HN,B07ZP9S5HN,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
77,2020-09-05T03:00:00+04:00,IWLPF01589SVL AMZ,B07ZP9HLQH,B07ZP9HLQH,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
78,2020-09-05T03:00:00+04:00,IWLPF01589SVXS AMZ,B07ZP9HBX1,B07ZP9HBX1,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,0.00,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
79,2020-09-05T03:00:00+04:00,IWLPF01589BBXXL AMZ,B07ZP9FNC6,B07ZP9FNC6,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
80,2020-09-05T03:00:00+04:00,IWLPF01589BBL AMZ,B07ZP9BDT1,B07ZP9BDT1,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,3,3,0,3,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,4787.210505,N,0,0,0,0,0.00
81,2020-09-05T03:00:00+04:00,IWLPF01589SVXL AMZ,B07ZP9751Z,B07ZP9751Z,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
82,2020-09-05T03:00:00+04:00,IWLPF01589BKXXL AMZ,B07ZP92T54,B07ZP92T54,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
83,2020-09-05T03:00:00+04:00,IWLPF01589SVXXL AMZ,B07ZP8ZPJS,B07ZP8ZPJS,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
84,2020-09-05T03:00:00+04:00,IWLPF01589BKXS AMZ,B07ZP8XY6B,B07ZP8XY6B,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
85,2020-09-05T03:00:00+04:00,IWLPF01589BKS AMZ,B07ZP8RDTM,B07ZP8RDTM,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,3,3,0,3,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
86,2020-09-05T03:00:00+04:00,IWLPF01589BMXL AMZ,B07ZP8KWRN,B07ZP8KWRN,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
87,2020-09-05T03:00:00+04:00,IWLPF01589SVS AMZ,B07ZP8C564,B07ZP8C564,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,3,3,0,3,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
88,2020-09-05T03:00:00+04:00,IWLPF01589BKL AMZ,B07ZP88LG6,B07ZP88LG6,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,3,3,0,3,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
89,2020-09-05T03:00:00+04:00,IWLPF01589SVM AMZ,B07ZP83CFN,B07ZP83CFN,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
90,2020-09-05T03:00:00+04:00,IWLPF01589BMXS AMZ,B07ZP82QB2,B07ZP82QB2,Izas Chaqueta de Forro Polar Padru,New,0,gl_apparel,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,16.99,16.99,16.99,0.00,18.99,0.00,0,0,,0.00,1200.002638,N,0,0,0,0,0.00
